"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","keyword","textStemming"
"62","rt  f philippot  alain juppe vote ps dans le doubs   l ump n est plus en perdition  c est un naufrage   continuez",FALSE,0,NA,2015-02-02 23:53:34,FALSE,NA,"562398451972182016",NA,"<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Tanukiparis",167,TRUE,FALSE,NA,NA,"UMP","rt  f philippot  alain jupp vot p   doub    ump   plus  perdit     naufrag   continu"
"63","rt  askolovitchc  le fn veut plumer la volaille ump  sarkozy veut des voix fn pour son 1er tour  juppe prefere des voix ps pour son 2e tour ",FALSE,0,NA,2015-02-02 23:53:34,FALSE,NA,"562398451338842114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loiseau_martine",49,TRUE,FALSE,NA,NA,"UMP","rt  askolovitchc   fn veut plum  volaill ump  sarkozy veut  voix fn   1er tour  jupp prefer  voix p   2e tour"
"64","rt  storasienne  doubs   cambadelis demande a l ump d appeler a voter ps http   t co qovxbvhglo via  le scan",FALSE,0,NA,2015-02-02 23:53:27,FALSE,NA,"562398420997255168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManugbrdeN",3,TRUE,FALSE,NA,NA,"UMP","rt  storasien  doub   cambadel demand a  ump  appel a vot p http    co qovxbvhglo vi   scan"
"65","nathalie kosciusko morizet nommee vice presidente lexpress fr http   t co uldn0apfot  http   t co y0fsj2emxx",FALSE,0,NA,2015-02-02 23:53:22,FALSE,NA,"562398402043215874",NA,"<a href=""http://www.thecacaocafe3dparispictodrawinglinkeding.com/APP/APPRETWEET02"" rel=""nofollow"">RETWITTER001</a>","davidherubel",0,FALSE,FALSE,NA,NA,"UMP","nathal kosciusko morizet nomme vic president lexpress fr http    co uldn0apfot  http    co y0fsj2emxx"
"66","rt  abrezet  l ump refuse le piege du front republicain 67  des symp pour le  ni ni  sondage ifop figaro lci en une de  le figaro http   t  ",FALSE,0,NA,2015-02-02 23:53:19,FALSE,NA,"562398389560967168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpolmorin",95,TRUE,FALSE,NA,NA,"UMP","rt  abrezet   ump refus  pieg  front republicain 67   symp    ni ni  sondag ifop figaro lci      figaro http    "
"67","bon  on a bien rigoler avec nkm   demain peut etre une nouvelle aventure du cote de l ump  la route est longue pour rattraper marine mais",FALSE,3,NA,2015-02-02 23:53:12,FALSE,NA,"562398359034822656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenAbdelazizC",0,FALSE,FALSE,NA,NA,"UMP","bon   a bien rigol  nkm   demain peut etre  nouvel aventur  cot   ump   rout  longu  rattrap marin"
"68","rt  jackdeliz   adrenaline1001  bruno lemaire a raison de parler de  menace politique  pour  ump a propos du fn  il faut refuser le discour ",FALSE,0,NA,2015-02-02 23:53:04,FALSE,NA,"562398325560053760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","adrenaline1001",6,TRUE,FALSE,NA,NA,"UMP","rt  jackdeliz   adrenaline1001  bruno lemair a raison  parl   menac polit    ump a propos  fn   faut refus  discour"
"69","rt  askolovitchc  ce qui m interesse monsieur  j bardella  c est que des militants ump sont en fait des taupes de votre fn  c est une infor ",FALSE,0,NA,2015-02-02 23:52:51,FALSE,NA,"562398271097040896",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","MonsieurFoum",16,TRUE,FALSE,NA,NA,"UMP","rt  askolovitchc     interess monsieur   bardel      milit ump   fait  taup   fn     infor"
"70","rt  sabje2410  legislative dans le doubs    cette election doit servir d electrochoc pour l ump     bruno lemaire   depute ump sur http   t ",FALSE,0,NA,2015-02-02 23:52:46,FALSE,NA,"562398251442528256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cemodf1",10,TRUE,FALSE,NA,NA,"UMP","rt  sabje2410  legisl   doub     elect doit serv  electrochoc   ump     bruno lemair   deput ump  http   "
"71","rt  abrezet  l ump refuse le piege du front republicain 67  des symp pour le  ni ni  sondage ifop figaro lci en une de  le figaro http   t  ",FALSE,0,NA,2015-02-02 23:52:32,FALSE,NA,"562398192055382017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_CHARRIER",95,TRUE,FALSE,NA,NA,"UMP","rt  abrezet   ump refus  pieg  front republicain 67   symp    ni ni  sondag ifop figaro lci      figaro http    "
"72","l ump doit affermir sa position vers la droite  les joutes et positions nkm et juppe affaiblissent le parti   jackdeliz  bruno lemaire  ump",FALSE,6,"JackdEliz",2015-02-02 23:52:29,FALSE,"562395843647770626","562398181418622976","198890039","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","adrenaline1001",16,FALSE,FALSE,NA,NA,"UMP"," ump doit afferm  posit ver  droit   jout  posit nkm  jupp affaibl  part   jackdeliz  bruno lemair  ump"
"73","    vice presidente de l ump par defaut     alexpouchard",FALSE,0,"AlexPouchard",2015-02-02 23:52:27,FALSE,"562372260842176512","562398172983463937","43084309","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paul_Lemic",0,FALSE,FALSE,NA,NA,"UMP","    vic president   ump  defaut     alexpouchard"
"74","rt  0llv  le ps et le fn laissent un boulevard ideologique a l ump qui est incapable de le prendre     l antiliberalisme de l ump explique  ",FALSE,0,NA,2015-02-02 23:52:25,FALSE,NA,"562398162561024001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teppdude",6,TRUE,FALSE,NA,NA,"UMP","rt  0llv   p   fn laissent  boulevard ideolog a  ump   incap   prendr      antiliberal   ump expliqu "
"75","une primaire ump udi   lagarde repousse la proposition  http   t co cmduxfqi6o http   t co y0fsj2emxx",FALSE,0,NA,2015-02-02 23:52:20,FALSE,NA,"562398142491291648",NA,"<a href=""http://www.thecacaocafe3dparispictodrawinglinkeding.com/APP/APPRETWEET02"" rel=""nofollow"">RETWITTER001</a>","davidherubel",0,FALSE,FALSE,NA,NA,"UMP"," primair ump udi   lagard repouss  proposit  http    co cmduxfqi6o http    co y0fsj2emxx"
"76","rt  adrenaline1001   doubs  l ump recuse le  front republicain et s oriente vers le ni ni   bravo l ump    merci  sarkozy  http   t co 45yin ",FALSE,0,NA,2015-02-02 23:52:13,FALSE,NA,"562398111315013633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpolmorin",20,TRUE,FALSE,NA,NA,"UMP","rt  adrenaline1001   doub   ump recus   front republicain   orient ver  ni ni   bravo  ump    merc  sarkozy  http    co 45yin"
"77"," le parisien oui  mais il n y est pas  ds le doues  et vu le candidat qui etait investi  ump    il ferait mieux de se taire   non ",FALSE,0,"le_Parisien",2015-02-02 23:52:10,FALSE,"562396694982062080","562398099998789632","38142665","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NanouLD",0,FALSE,FALSE,NA,NA,"UMP","  parisien oui         d  dou   vu  candidat  etait invest  ump     fer mieux   tair   non"
"78","rt  francetvinfo  legislative partielle dans le doubs   une triple defaite pour l ump http   t co xjl69cmnsg",FALSE,0,NA,2015-02-02 23:51:55,FALSE,NA,"562398038204092416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loiseau_martine",9,TRUE,FALSE,NA,NA,"UMP","rt  francetvinfo  legisl partiel   doub    tripl defait   ump http    co xjl69cmnsg"
"79","rt  anti umpfn  ce qui est dingue  c est qu on en est a trouver  courageux  qu un ump dise qu il faut faire barrage au fn  ca en dit long   ",FALSE,0,NA,2015-02-02 23:51:55,FALSE,NA,"562398038095036416",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","elieroncin",41,TRUE,FALSE,NA,NA,"UMP","rt  anti umpfn     dingu        a trouv  courag    ump dis   faut fair barrag  fn  ca  dit long  "
"80","rt  askolovitchc  pour ce jeune responsable ump qui reveillonnait avec ses copains fn et philippot  le ps est  l ennemi de la france   http ",FALSE,0,NA,2015-02-02 23:51:52,FALSE,NA,"562398024727822336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristophePretr",89,TRUE,FALSE,NA,NA,"UMP","rt  askolovitchc    jeun respons ump  reveillon   copain fn  philippot   p    ennem   franc   http"
"81","rt  piwowarchuck  appeler a voter ps a doubs serait un dangereux precedant avant les regionales de mars probablement une liquefaction de l  ",FALSE,0,NA,2015-02-02 23:51:48,FALSE,NA,"562398009133379584",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","babethae",48,TRUE,FALSE,NA,NA,"UMP","rt  piwowarchuck  appel a vot p a doub   danger preced avant  regional  mar probabl  liquefact   "
"82","rt  ornikkar  quand l ump se divise  http   t co w1zfklaym7",FALSE,0,NA,2015-02-02 23:51:41,FALSE,NA,"562397978305236992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LiliQUEST1",240,TRUE,FALSE,NA,NA,"UMP","rt  ornikkar  quand  ump  divis  http    co w1zfklaym7"
"83","rt  pchassat  message aux  elites  eclairees  ump   le parisien  legislative  doubs   67  des electeurs ump pour le  ni ps ni fn  http   t  ",FALSE,0,NA,2015-02-02 23:51:38,FALSE,NA,"562397967295197184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpolmorin",1,TRUE,FALSE,NA,NA,"UMP","rt  pchassat  messag   elit  eclaire  ump    parisien  legisl  doub   67   electeur ump    ni p ni fn  http    "
"84"," f philippot  deuxiemetour il flatte son electorat a gauche et au centre   qui ne sera jamais  fn ni a droite de l  ump   vous le savez bien",FALSE,0,"f_philippot",2015-02-02 23:51:35,FALSE,"562371415845126144","562397951746924545","472412809","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BerthierGilles",0,FALSE,FALSE,NA,NA,"UMP"," f philippot  deuxiemetour  flatt  electorat a gauch   centr      jam  fn ni a droit    ump     sav bien"
"85","rt  2017 sarkozy  67  des sympathisants de l ump souhaitent que le parti ne donne pas de consigne de vote  doubs http   t co vu8xtmj4hb htt ",FALSE,0,NA,2015-02-02 23:51:13,FALSE,NA,"562397861988818944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jpolmorin",71,TRUE,FALSE,NA,NA,"UMP","rt  2017 sarkozy  67   sympathis   ump souhaitent   part  don   consign  vot  doub http    co vu8xtmj4hb htt"
"86","rt  murieldiruocco   vgoyet  certes  mais le sujet des medias  amp  du  ps aujourd hui est uniquement la  consigne de vote obligatoire  que doi ",FALSE,0,NA,2015-02-02 23:51:10,FALSE,NA,"562397847128403969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brouillon4",1,TRUE,FALSE,NA,NA,"UMP","rt  murieldiruocco   vgoyet  cert    sujet  medi  amp    p aujourd hui  uniqu   consign  vot obligatoir   doi"
"87","rt  piwowarchuck  appeler a voter ps a doubs serait un dangereux precedant avant les regionales de mars probablement une liquefaction de l  ",FALSE,0,NA,2015-02-02 23:51:02,FALSE,NA,"562397816073752576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alexkardou",48,TRUE,FALSE,NA,NA,"UMP","rt  piwowarchuck  appel a vot p a doub   danger preced avant  regional  mar probabl  liquefact   "
"88","rt  askolovitchc  le fn veut plumer la volaille ump  sarkozy veut des voix fn pour son 1er tour  juppe prefere des voix ps pour son 2e tour ",FALSE,0,NA,2015-02-02 23:50:41,FALSE,NA,"562397727846170628",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kambs75",49,TRUE,FALSE,NA,NA,"UMP","rt  askolovitchc   fn veut plum  volaill ump  sarkozy veut  voix fn   1er tour  jupp prefer  voix p   2e tour"
"89","rt  olivier timon  les soces avec leur front republicain me font marrer  au lieu de chercher des voix a l ump ou ailleurs  retrouvez vos vo ",FALSE,0,NA,2015-02-02 23:50:31,FALSE,NA,"562397686109057024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","conte_mick",4,TRUE,FALSE,NA,NA,"UMP","rt  olivi timon   soc   front republicain  font marr   lieu  cherch  voix a  ump  ailleur  retrouv  vo"
"90"," f philippot juppe est minable   le ps se frotte les mains  il neutralise l ump",FALSE,0,"f_philippot",2015-02-02 23:50:24,FALSE,"562371415845126144","562397656840818688","472412809","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","onnemelafaitpas",0,FALSE,FALSE,NA,NA,"UMP"," f philippot jupp  minabl    p  frott  main   neutralis  ump"
"91","villepin pret a participer a tout ce qui peut favoriser le rassemblement rtl fr http   t co ozr8ftdnfu http   t co y0fsj2emxx",FALSE,0,NA,2015-02-02 23:50:22,FALSE,NA,"562397647378845696",NA,"<a href=""http://www.thecacaocafe3dparispictodrawinglinkeding.com/APP/APPRETWEET02"" rel=""nofollow"">RETWITTER001</a>","davidherubel",0,FALSE,FALSE,NA,NA,"UMP","villepin pret a particip a tout   peut favoris  rassembl rtl fr http    co ozr8ftdnfu http    co y0fsj2emxx"
"92","rt  armelle68  je conseille fortement a  nicolassarkozy de ne pas se laisser avoir par juppe et d etre ferme car c est lui le chef de l  um ",FALSE,0,NA,2015-02-02 23:50:20,FALSE,NA,"562397636972777472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","P_Bourgois",14,TRUE,FALSE,NA,NA,"UMP","rt  armelle68   conseil fort a  nicolassarkozy     laiss avoir  jupp   etre ferm car     chef    um"
"93","l  ump c est ca   gt  alain juppe    si j etais dans le doubs  je voterais pour le ps  http   t co hsxq2isgag",FALSE,1,NA,2015-02-02 23:50:12,FALSE,NA,"562397603091202048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fredchatillon",1,FALSE,FALSE,NA,NA,"UMP","  ump   ca   gt  alain jupp    si  etais   doub   vot   p  http    co hsxq2isgag"
"94","mauvais genie  bordel et  ni ni  de l ump dans le doubs par  le m poireau via  jegoun http   t co 10mwsky4sb",FALSE,0,NA,2015-02-02 23:50:04,FALSE,NA,"562397573357768704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CFouillere",1,FALSE,FALSE,NA,NA,"UMP","mauv gen  bordel   ni ni    ump   doub     poireau vi  jegoun http    co 10mwsky4sb"
"95","rt  askolovitchc  pour ce jeune responsable ump qui reveillonnait avec ses copains fn et philippot  le ps est  l ennemi de la france   http ",FALSE,0,NA,2015-02-02 23:49:46,FALSE,NA,"562397497336020993",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Tymaou7",89,TRUE,FALSE,NA,NA,"UMP","rt  askolovitchc    jeun respons ump  reveillon   copain fn  philippot   p    ennem   franc   http"
"96","je soutiens les electeurs ump ou fdg ou d aucun parti  comme moi  qui votent fn pour faire barrage au ps qui detruit la france ",FALSE,0,NA,2015-02-02 23:49:41,FALSE,NA,"562397476674891778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jplallemand",0,FALSE,FALSE,NA,NA,"UMP"," soutien  electeur ump  fdg   aucun part  comm    votent fn  fair barrag  p  detruit  franc"
"97","rt  ornikkar  quand l ump se divise  http   t co w1zfklaym7",FALSE,0,NA,2015-02-02 23:49:36,FALSE,NA,"562397455674003456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nau_Kofi",240,TRUE,FALSE,NA,NA,"UMP","rt  ornikkar  quand  ump  divis  http    co w1zfklaym7"
"98","rt  f philippot  alain juppe vote ps dans le doubs   l ump n est plus en perdition  c est un naufrage   continuez",FALSE,0,NA,2015-02-02 23:49:18,FALSE,NA,"562397376904974336",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","deuxiemetour",167,TRUE,FALSE,NA,NA,"UMP","rt  f philippot  alain jupp vot p   doub    ump   plus  perdit     naufrag   continu"
"99","rt  berthiergilles   juppe tape a gauche et au centre     il sait que son electorat ne sera jamais ni  fn ni a droite de l  ump      point",FALSE,0,NA,2015-02-02 23:49:11,FALSE,NA,"562397350204039168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vieuxreac_",1,TRUE,FALSE,NA,NA,"UMP","rt  berthiergill   jupp tap a gauch   centr      sait   electorat   jam ni  fn ni a droit    ump      point"
"100","rt  paragon      legislative dans le doubs   67  des  electeurs ump pour le  ni ps ni fn   l ump  dont le candidat a ete elimin    http   t ",FALSE,0,NA,2015-02-02 23:48:45,FALSE,NA,"562397240539750400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claudettepitrus",3,TRUE,FALSE,NA,NA,"UMP","rt  paragon      legisl   doub   67    electeur ump    ni p ni fn    ump  dont  candidat a ete elimin    http   "
